timestamp,source_file,page,raw_data,ai_01,ai_21,ai_91,ai_92,ai_93,ai_94,ai_95,ai_99,other
31.07.2025 19:52:28,Test_dmr.pdf,стр.172, 0104664056575019215v!XlV91EE1192YoEYv0AxlPMbYlq0BhXzeCeXbvUXAVhQCEL6AjST5E4=,,,EE11,YoEYv0AxlPMbYlq0BhXzeCeXbvUXAVhQCEL6AjST5E4=,,,,, 0:104664056575019215v!XlV
31.07.2025 19:52:28,Test_dmr.pdf,стр.173, 0104664056575019215>XC/:91EE1192KcAoWqzTjxB5Tb/ZqmUTmEZwNLN3X98xvdIGW3xhezE=,,,EE11,KcAoWqzTjxB5Tb/ZqmUTmEZwNLN3X98xvdIGW3xhezE=,,,,, 0:104664056575019215>XC/:
31.07.2025 19:52:28,Test_dmr.pdf,стр.174, 0104664056575019215WrNMn91EE1192a6v/hju6Fp2uJbNcyTNszMfXfzFAWq8E2u3tumy/N/c=,,,EE11,a6v/hju6Fp2uJbNcyTNszMfXfzFAWq8E2u3tumy/N/c=,,,,, 0:104664056575019215WrNMn
31.07.2025 19:52:28,Test_dmr.pdf,стр.175, 0104664056575019215sUunK91EE1192dnK0gKFpYDwX+lElUYe/8OnpCr87YqAZCKSn0fvif/U=,,,EE11,dnK0gKFpYDwX+lElUYe/8OnpCr87YqAZCKSn0fvif/U=,,,,, 0:104664056575019215sUunK
31.07.2025 19:52:28,Test_dmr.pdf,стр.176, 0104664056575019215IqCRj91EE1192RYhe8yVFIcdonm4+1hR6U9O7FVQTEYbwEyGtWNGiXmI=,,,EE11,RYhe8yVFIcdonm4+1hR6U9O7FVQTEYbwEyGtWNGiXmI=,,,,, 0:104664056575019215IqCRj
31.07.2025 19:52:28,Test_dmr.pdf,стр.177, 0104664056575019215=?nMr91EE1192bHCHtYmv8Rz40lekXybomjqXQo+bvBIrIA2wii5os0s=,,,EE11,bHCHtYmv8Rz40lekXybomjqXQo+bvBIrIA2wii5os0s=,,,,, 0:104664056575019215=?nMr
31.07.2025 19:52:28,Test_dmr.pdf,стр.178, 0104664056575019215beWeD91EE1192tyjOpkm3d0Kqleb8HM9DmE7HjAM3844R+al6CLSnyaw=,,,EE11,tyjOpkm3d0Kqleb8HM9DmE7HjAM3844R+al6CLSnyaw=,,,,, 0:104664056575019215beWeD
31.07.2025 19:52:28,Test_dmr.pdf,стр.179, 0104664056575019215vOZCa91EE1192HJG3hmGWvwFftGHRbYYRUzNqM71SP04t5kkyynG0iPM=,,,EE11,HJG3hmGWvwFftGHRbYYRUzNqM71SP04t5kkyynG0iPM=,,,,, 0:104664056575019215vOZCa
31.07.2025 19:52:28,Test_dmr.pdf,стр.180, 0104664056575019215J)Bpc91EE1192j8zVffQPAd0lOOElIXHmDa4uzIafYj1KjbmjvSp+1Ys=,,,EE11,j8zVffQPAd0lOOElIXHmDa4uzIafYj1KjbmjvSp+1Ys=,,,,, 0:104664056575019215J)Bpc
31.07.2025 19:52:28,Test_dmr.pdf,стр.181, 0104664056575019215ar'QY91EE1192qa+qpLXVwmVqrXFJPlqBDPwOKfG7yPrLEkxGa0rbXgk=,,,EE11,qa+qpLXVwmVqrXFJPlqBDPwOKfG7yPrLEkxGa0rbXgk=,,,,, 0:104664056575019215ar'QY
31.07.2025 19:52:28,Test_dmr.pdf,стр.182, 0104664056575019215QeCQN91EE1192rW1g1gtueW3QFK2OS9fKGptwhA8jzgRkwI5LlCs62o0=,,,EE11,rW1g1gtueW3QFK2OS9fKGptwhA8jzgRkwI5LlCs62o0=,,,,, 0:104664056575019215QeCQN
31.07.2025 19:52:28,Test_dmr.pdf,стр.183, 0104664056575019215XMUA991EE1192P+ULERs402SvqIBHb2D8LJRBpe+H1rwkHUW4k4X0E5w=,,,EE11,P+ULERs402SvqIBHb2D8LJRBpe+H1rwkHUW4k4X0E5w=,,,,, 0:104664056575019215XMUA9
31.07.2025 19:52:28,Test_dmr.pdf,стр.184, 0104664056575019215lNqWG91EE1192xlF9fHR8Wxxz7N9SWvfTwQpxIXSLS8BmBQllLjjnUrU=,,,EE11,xlF9fHR8Wxxz7N9SWvfTwQpxIXSLS8BmBQllLjjnUrU=,,,,, 0:104664056575019215lNqWG
31.07.2025 19:52:28,Test_dmr.pdf,стр.185, 0104664056575019215;ucYI91EE1192CYm4yPfeiAtZa05J3pFEIQvq18a9PkncJMrzzgD7RJY=,,,EE11,CYm4yPfeiAtZa05J3pFEIQvq18a9PkncJMrzzgD7RJY=,,,,, 0:104664056575019215;ucYI
31.07.2025 19:52:28,Test_dmr.pdf,стр.186, 01046640565750192151TmvH91EE1192CoyiBJmVMA7p2V/sEG2QnZHzIfXDuDHQ7xZJbckvHko=,,,EE11,CoyiBJmVMA7p2V/sEG2QnZHzIfXDuDHQ7xZJbckvHko=,,,,, 0:1046640565750192151TmvH
31.07.2025 19:52:28,Test_dmr.pdf,стр.187, 0104664056575019215T_Q9=91EE119216O81buOt0Gsq4dia2EulfdrrzGe+VwFu890afiVgd8=,,,EE11,16O81buOt0Gsq4dia2EulfdrrzGe+VwFu890afiVgd8=,,,,, 0:104664056575019215T_Q9=
31.07.2025 19:52:28,Test_dmr.pdf,стр.188, 0104664056575019215oNg?<91EE1192XK8vOP29UiStgQcUtqrctfpVDhZ6fC+Rj5qWeMP0ubA=,,,EE11,XK8vOP29UiStgQcUtqrctfpVDhZ6fC+Rj5qWeMP0ubA=,,,,, 0:104664056575019215oNg?<
31.07.2025 19:52:28,Test_dmr.pdf,стр.189, 0104664056575019215%NPeF91EE1192zuPLTY+K6A4qfPjwzSuJsLU4QOGUHGXHnDJ7Izgs6Hw=,,,EE11,zuPLTY+K6A4qfPjwzSuJsLU4QOGUHGXHnDJ7Izgs6Hw=,,,,, 0:104664056575019215%NPeF
31.07.2025 19:52:28,Test_dmr.pdf,стр.190, 0104664056575019215YlSXT91EE1192ygLAsWj551oHkFoHcERhjGjQluZoUdIhx+I0atZiZ7Q=,,,EE11,ygLAsWj551oHkFoHcERhjGjQluZoUdIhx+I0atZiZ7Q=,,,,, 0:104664056575019215YlSXT
31.07.2025 19:52:28,Test_dmr.pdf,стр.191, 0104664056575019215mBtc?91EE1192/pQiBm+X49R2wz8R8yhw1Ojl7bMbAXuTi5a5GwOPq00=,,,EE11,/pQiBm+X49R2wz8R8yhw1Ojl7bMbAXuTi5a5GwOPq00=,,,,, 0:104664056575019215mBtc?
31.07.2025 19:52:28,Test_dmr.pdf,стр.192, 0104664056575019215bRXVZ91EE1192ho6orzC6l/fx+GYbGZccj4wWJjenlONcMZh8QxxxuHY=,,,EE11,ho6orzC6l/fx+GYbGZccj4wWJjenlONcMZh8QxxxuHY=,,,,, 0:104664056575019215bRXVZ
31.07.2025 19:52:28,Test_dmr.pdf,стр.193, 0104664056575019215!LVRh91EE1192FTSyrB9uWUNLZnEXPzi39ddIWoaBw1Px0imiIuJRbsU=,,,EE11,FTSyrB9uWUNLZnEXPzi39ddIWoaBw1Px0imiIuJRbsU=,,,,, 0:104664056575019215!LVRh
31.07.2025 19:52:28,Test_dmr.pdf,стр.194, 0104664056575019215sd8dt91EE11928PRkbE/k5zZOjGt/LEJs6mZXshFXv8SpkGB+kjQDOB4=,,,EE11,8PRkbE/k5zZOjGt/LEJs6mZXshFXv8SpkGB+kjQDOB4=,,,,, 0:104664056575019215sd8dt
31.07.2025 19:52:28,Test_dmr.pdf,стр.195," 0104664056575019215U,p)791EE1192wUFTUTJtLut/DZAQHIukW/C5TrATSy9ObCGyGpUzs70=",,,EE11,wUFTUTJtLut/DZAQHIukW/C5TrATSy9ObCGyGpUzs70=,,,,," 0:104664056575019215U,p)7"
31.07.2025 19:52:28,Test_dmr.pdf,стр.196, 0104664056575019215fV6c'91EE11921Wja+DBJdfMR8IgkMmIjAVS6/zcTYFl7mXZOufFvLU0=,,,EE11,1Wja+DBJdfMR8IgkMmIjAVS6/zcTYFl7mXZOufFvLU0=,,,,, 0:104664056575019215fV6c'
31.07.2025 19:52:28,Test_dmr.pdf,стр.197, 0104664056575019215pQZzH91EE1192uQuhbtICzLkX8BhezFQIl6oikluB/VCXJ4I2u446dbQ=,,,EE11,uQuhbtICzLkX8BhezFQIl6oikluB/VCXJ4I2u446dbQ=,,,,, 0:104664056575019215pQZzH
31.07.2025 19:52:28,Test_dmr.pdf,стр.198, 0104664056575019215fGZq/91EE1192JZ0S1uEFX2YByp8Qvtbx1wAkRplaC3icpM3rrarpUdo=,,,EE11,JZ0S1uEFX2YByp8Qvtbx1wAkRplaC3icpM3rrarpUdo=,,,,, 0:104664056575019215fGZq/
31.07.2025 19:52:28,Test_dmr.pdf,стр.199, 0104664056575019215(fnXY91EE1192Ba16xskK9w83bofmnIX0AMwTu7yGEQQzFBuSLBxTbBQ=,,,EE11,Ba16xskK9w83bofmnIX0AMwTu7yGEQQzFBuSLBxTbBQ=,,,,, 0:104664056575019215(fnXY
31.07.2025 19:52:28,Test_dmr.pdf,стр.200, 0104664056575019215SIWkV91EE1192UsYKXkeX1PECS9myszoTbuSQb+GuGVdJu/u521Ts6rc=,,,EE11,UsYKXkeX1PECS9myszoTbuSQb+GuGVdJu/u521Ts6rc=,,,,, 0:104664056575019215SIWkV
